Strategia;Konfiguracja;count;mean_K;min_K;max_K;std_K;mean_MSE;mean_RMSE;mean_MaxError;mean_PRD
Energetyczne;Prog_Energii_90.0%;2;16.5;13;20;4.949747468305833;1.7310121533587164;1.313416863921653;4.179275773863196;21.86854635581549
Energetyczne;Prog_Energii_95.0%;2;16.5;13;20;4.949747468305833;1.7310121533587164;1.313416863921653;4.179275773863196;21.86854635581549
Energetyczne;Prog_Energii_99.0%;2;16.5;13;20;4.949747468305833;1.7310121533587164;1.313416863921653;4.179275773863196;21.86854635581549
