Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_0.01;60;4958;2.2802547369829154e-06;0.0015100512365422954;0.009844749020503585;0.026447684568913773
Fidelity (MAX_ERROR);Tolerancja_0.1;60;4574;2.3518405749009773e-05;0.004849577893900641;0.09985474602716682;0.08493758577619553
Fidelity (MAX_ERROR);Tolerancja_1.0;60;747;0.0007315276701991484;0.0270467682024886;0.9999807644942527;0.4737086906176046
Fidelity (MAX_ERROR);Tolerancja_0.01;61;4951;2.0385802026510547e-06;0.0014277885707103327;0.009994125663553177;0.026346183010230596
Fidelity (MAX_ERROR);Tolerancja_0.1;61;4510;2.0525448605021976e-05;0.0045305020257165735;0.09994150851890282;0.08359881704219435
Fidelity (MAX_ERROR);Tolerancja_1.0;61;123;0.0034279481885194996;0.05854868220993108;0.9997665951786754;1.0803660486953308
Fidelity (MAX_ERROR);Tolerancja_0.01;62;4806;5.129517160830391e-07;0.0007162064758734307;0.009982388676551324;0.013378555958215037
Fidelity (MAX_ERROR);Tolerancja_0.1;62;3058;5.889580254077711e-06;0.0024268457417144815;0.09999973863525113;0.04533286510414186
Fidelity (MAX_ERROR);Tolerancja_1.0;62;5;0.19367028426123334;0.4400798612311558;0.997154343764799;8.220580583810582
Fidelity (MAX_ERROR);Tolerancja_0.01;63;4949;1.905895246387941e-06;0.001380541649638989;0.009858618003609543;0.025870529933541806
Fidelity (MAX_ERROR);Tolerancja_0.1;63;4483;1.9490584719924946e-05;0.004414814233908936;0.09993962749216934;0.08273099462028863
Fidelity (MAX_ERROR);Tolerancja_1.0;63;19;0.02025487815688588;0.1423196337716124;0.9981182424999648;2.666985343457054
Fidelity (MAX_ERROR);Tolerancja_0.01;64;4850;6.604859324178516e-07;0.000812702856164448;0.009966547251190505;0.013691000557565324
Fidelity (MAX_ERROR);Tolerancja_0.1;64;3496;7.179597688266584e-06;0.002679477129640517;0.09998271495892475;0.0451391583007662
Fidelity (MAX_ERROR);Tolerancja_1.0;64;7;0.2077428605600479;0.4557881750989684;0.9622832551928688;7.678324386433523
Fidelity (MAX_ERROR);Tolerancja_0.01;65;4963;2.6212264728321047e-06;0.0016190202200195355;0.00984789445006129;0.027532050247208176
Fidelity (MAX_ERROR);Tolerancja_0.1;65;4625;2.6688876211933988e-05;0.005166127777352588;0.09981029652855167;0.08785195378712016
Fidelity (MAX_ERROR);Tolerancja_1.0;65;1248;0.0005451240735160601;0.023347892271382016;0.9998985226116952;0.3970397251581804
Fidelity (MAX_ERROR);Tolerancja_0.01;66;4925;1.3085064109133093e-06;0.001143899650718239;0.009905549892262222;0.017869036459556807
Fidelity (MAX_ERROR);Tolerancja_0.1;66;4243;1.3459462636591047e-05;0.003668714030364188;0.09998510830863161;0.0573095592144847
Fidelity (MAX_ERROR);Tolerancja_1.0;66;9;0.06236030036670388;0.2497204444307752;0.9685588587539264;3.9009223610029578
Fidelity (MAX_ERROR);Tolerancja_0.01;67;4921;1.2540662759793526e-06;0.0011198510061518686;0.009952432028515368;0.02016882999328473
Fidelity (MAX_ERROR);Tolerancja_0.1;67;4207;1.2852706828788379e-05;0.0035850672000380104;0.09990258700293975;0.06456806349670957
Fidelity (MAX_ERROR);Tolerancja_1.0;67;6;0.18190193853589925;0.42649963486021797;0.9190629357920219;7.681377772970623
Fidelity (MAX_ERROR);Tolerancja_0.01;68;4858;6.968750480647678e-07;0.0008347904216417243;0.009961962554732473;0.016799261861471494
Fidelity (MAX_ERROR);Tolerancja_0.1;68;3575;7.5227813019347085e-06;0.002742768911507987;0.09998124520861662;0.055195282522900034
Fidelity (MAX_ERROR);Tolerancja_1.0;68;5;0.23044259702589376;0.4800443698512605;0.8464728730531341;9.660378060395947
Fidelity (MAX_ERROR);Tolerancja_0.01;69;4951;1.9858811898260407e-06;0.0014092129682294443;0.009864101983890095;0.02475473681085888
Fidelity (MAX_ERROR);Tolerancja_0.1;69;4504;2.0243915931325362e-05;0.004499323941585598;0.09984955561081676;0.07903672653586674
Fidelity (MAX_ERROR);Tolerancja_1.0;69;109;0.003785047823610689;0.06152274232843241;0.9997116811702504;1.080730399562051
Fidelity (MAX_ERROR);Tolerancja_0.01;70;4968;3.067836662713924e-06;0.001751524097097703;0.009986279966642808;0.03065944568059435
Fidelity (MAX_ERROR);Tolerancja_0.1;70;4680;3.122053371915073e-05;0.005587533777897968;0.09986319261893106;0.09780664087682993
Fidelity (MAX_ERROR);Tolerancja_1.0;70;1798;0.0004889939154244405;0.022113206810059016;0.9999197575854013;0.38707926664564446
Fidelity (MAX_ERROR);Tolerancja_0.01;71;4952;2.0171748191491813e-06;0.0014202727974404006;0.009891225017967464;0.02578061108938167
Fidelity (MAX_ERROR);Tolerancja_0.1;71;4515;2.0755756509960436e-05;0.004555848604811231;0.09994278604449569;0.08269718414266054
Fidelity (MAX_ERROR);Tolerancja_1.0;71;163;0.002638986538238398;0.051371067131590696;0.9998013077095917;0.9324810736027863
Fidelity (MAX_ERROR);Tolerancja_0.01;72;4845;6.401836432524818e-07;0.0008001147688003776;0.009957411027502694;0.015186429724511322
Fidelity (MAX_ERROR);Tolerancja_0.1;72;3444;6.9845056671243615e-06;0.0026428215352392527;0.09996000793590909;0.05016158316826346
Fidelity (MAX_ERROR);Tolerancja_1.0;72;3;0.21104216605385878;0.4593932586073274;0.8684307597773895;8.719428399271338
Fidelity (MAX_ERROR);Tolerancja_0.01;73;4044;1.077271922360463e-07;0.0003282182082640241;0.009999737555319577;0.005329932754085718
Fidelity (MAX_ERROR);Tolerancja_0.1;73;21;0.00038700422647090473;0.0196724229944078;0.08706299546659846;0.3194603133832781
Fidelity (MAX_ERROR);Tolerancja_1.0;73;10;0.18897159706289055;0.43470863467717147;0.8850889584398773;7.059229902888058
Fidelity (MAX_ERROR);Tolerancja_0.01;74;4873;7.755848799959138e-07;0.0008806729699473658;0.009922050039798513;0.015896651082494447
Fidelity (MAX_ERROR);Tolerancja_0.1;74;3721;8.255801374636663e-06;0.0028732910354916474;0.09992705674148539;0.05186454746351501
Fidelity (MAX_ERROR);Tolerancja_1.0;74;8;0.11916816582430434;0.3452074243470212;0.9653277298516181;6.231191558268408
Fidelity (MAX_ERROR);Tolerancja_0.01;75;4947;1.8279041060123173e-06;0.0013520000392057382;0.009842254959076868;0.023125528956498376
Fidelity (MAX_ERROR);Tolerancja_0.1;75;4462;1.8714207409376987e-05;0.004325992072273941;0.09990896829640938;0.07399471304137285
Fidelity (MAX_ERROR);Tolerancja_1.0;75;22;0.016614446417081864;0.12889703804619354;0.9979486754608198;2.204742677001152
Fidelity (MAX_ERROR);Tolerancja_0.01;76;4947;1.8367757581019096e-06;0.0013552770041957878;0.009866111641393616;0.02465008832452816
Fidelity (MAX_ERROR);Tolerancja_0.1;76;4463;1.8787206768913834e-05;0.004334421157307379;0.09996614969246309;0.07883544399599021
Fidelity (MAX_ERROR);Tolerancja_1.0;76;50;0.007140468138602218;0.08450129075110166;0.9991796644999456;1.5369288153659086
Fidelity (MAX_ERROR);Tolerancja_0.01;77;4915;1.1501911118349056e-06;0.0010724696321271318;0.00988650995389495;0.01879153183733441
Fidelity (MAX_ERROR);Tolerancja_0.1;77;4141;1.1911502679986532e-05;0.0034513044896077386;0.0999156784081423;0.06047285280065719
Fidelity (MAX_ERROR);Tolerancja_1.0;77;7;0.037500278663205405;0.19364988681433667;0.9839876668160557;3.393082567895446
Fidelity (MAX_ERROR);Tolerancja_0.01;78;3894;9.379435891138172e-08;0.00030625864708017916;0.009996648824156296;0.004945925565153461
Fidelity (MAX_ERROR);Tolerancja_0.1;78;69;2.7547298690046416e-05;0.005248552056524391;0.09991069550603981;0.08476151789962898
