Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.0%;33;3;0.23517505365736543;0.48494850619149804;1.1873262405032792;8.840350789819508
Energetyczne;Prog_Energii_99.9%;33;9;0.022136670703901924;0.14878397327636442;1.0078365823328994;2.7122519172103643
Energetyczne;Prog_Energii_99.99%;33;78;0.0029832502892939154;0.05461913848912225;0.7752965097643552;0.9956775573423513
Energetyczne;Prog_Energii_99.0%;34;5;0.08908747292609648;0.29847524675606935;0.9764013051825096;6.723714944777543
Energetyczne;Prog_Energii_99.9%;34;7;0.01296301607802811;0.11385524176790505;0.7671859338835709;2.5648029407334993
Energetyczne;Prog_Energii_99.99%;34;64;0.0019450052318389591;0.04410221345736469;0.5696553546174821;0.9934851045232361
Energetyczne;Prog_Energii_99.0%;35;10;0.23141054964116506;0.4810515041460374;0.8489434305810928;8.885969876845571
Energetyczne;Prog_Energii_99.9%;35;19;0.018808253382993127;0.13714318569653078;0.7942027548896116;2.5333050752587476
Energetyczne;Prog_Energii_99.99%;35;30;0.002719774671554534;0.05215145895902179;0.5494890090383162;0.9633402854982697
Energetyczne;Prog_Energii_99.0%;36;2;0.1707435125082841;0.41321122021102485;0.9335800722063965;7.625358877440756
Energetyczne;Prog_Energii_99.9%;36;10;0.01702744527565845;0.13048925348724488;0.7204561380769947;2.4080357425469336
Energetyczne;Prog_Energii_99.99%;36;61;0.0029105157718116617;0.053949196210987815;0.6636931008430222;0.9955731164515775
Energetyczne;Prog_Energii_99.0%;37;4;0.15208196215505335;0.38997687387209684;1.1412860133297613;7.736262707051288
Energetyczne;Prog_Energii_99.9%;37;17;0.024019238102510956;0.15498141211936017;1.058838472760085;3.0744821018755806
Energetyczne;Prog_Energii_99.99%;37;155;0.0025395464274377386;0.05039391260298945;0.9627708848444687;0.9997017075960617
Energetyczne;Prog_Energii_99.0%;38;8;0.2364052811240108;0.486215262125749;1.264610570070789;8.927006767745286
Energetyczne;Prog_Energii_99.9%;38;16;0.013719272142555384;0.11712929668770057;0.3689075122179668;2.150516665521543
Energetyczne;Prog_Energii_99.99%;38;19;0.002441645030143983;0.04941300466622105;0.28602963464977993;0.9072323751036454
Energetyczne;Prog_Energii_99.0%;39;7;0.21711274456329174;0.46595358627581324;1.1857366924016084;8.997694111312185
Energetyczne;Prog_Energii_99.9%;39;15;0.024924644239724354;0.15787540733035135;0.8497552243910071;3.0486182845182896
Energetyczne;Prog_Energii_99.99%;39;65;0.0026790740161811532;0.051759772180537594;0.6798626553117577;0.99949568169223
Energetyczne;Prog_Energii_99.0%;40;4;0.1999147614463768;0.4471182857436909;0.9267790279962167;8.390968005443128
Energetyczne;Prog_Energii_99.9%;40;11;0.025349419334949785;0.1592150097665097;0.6977022925168965;2.987952171794955
Energetyczne;Prog_Energii_99.99%;40;51;0.0028052443690639445;0.05296455766891615;0.6154772676167015;0.9939739057710726
Energetyczne;Prog_Energii_99.0%;41;5;0.2753456227230607;0.5247338589447613;1.1154961313190261;9.68572939636452
Energetyczne;Prog_Energii_99.9%;41;17;0.025162596628373297;0.15862722536933344;0.6679819647751506;2.9279993155258373
Energetyczne;Prog_Energii_99.99%;41;38;0.002827832756956755;0.05317737072248641;0.6189693275288821;0.9815673489489479
Energetyczne;Prog_Energii_99.0%;42;8;0.11355095679119143;0.3369732285971564;0.952874049521701;6.014427658219898
Energetyczne;Prog_Energii_99.9%;42;18;0.02537677800426309;0.15930090396561813;1.085404206720554;2.843263741689213
Energetyczne;Prog_Energii_99.99%;42;57;0.003082647125143221;0.05552159152206663;0.7643599376762191;0.9909706983812389
Energetyczne;Prog_Energii_99.0%;43;9;0.2924708197084489;0.5408057134576603;1.1292273918182438;9.593788827236454
Energetyczne;Prog_Energii_99.9%;43;14;0.019858981457582883;0.14092189843165923;0.9731778543095482;2.499927240122342
Energetyczne;Prog_Energii_99.99%;43;51;0.0031684023721767433;0.05628856342257051;0.6800222332619974;0.9985482353949388
Energetyczne;Prog_Energii_99.0%;44;6;0.23477222773869963;0.48453299963851754;1.292854867798388;8.59488107302773
Energetyczne;Prog_Energii_99.9%;44;17;0.0243990528815456;0.1562019618364174;0.999785693485971;2.7707860689761366
Energetyczne;Prog_Energii_99.99%;44;51;0.003141469512976176;0.05604881366252256;0.7134212313583612;0.9942210088333853
Energetyczne;Prog_Energii_99.0%;45;14;0.2809735739720536;0.5300694048632251;3.449590081182609;9.221300371275658
Energetyczne;Prog_Energii_99.9%;45;64;0.03244462413783576;0.18012391328703628;2.4340669996387048;3.1335079769373926
Energetyczne;Prog_Energii_99.99%;45;614;0.003296494504328666;0.05741510693474903;1.989621864222607;0.9988162720518569
Energetyczne;Prog_Energii_99.0%;46;7;0.26586877327276615;0.515624643779529;1.3627584861682775;9.280012909131578
Energetyczne;Prog_Energii_99.9%;46;15;0.0298418628493637;0.17274797495010963;1.245126690129763;3.1090512389256775
Energetyczne;Prog_Energii_99.99%;46;178;0.0030753363790037127;0.055455715476438606;1.129377710715307;0.998070518379885
Energetyczne;Prog_Energii_99.0%;47;10;0.055198298551542846;0.2349431815387347;1.5715408133917768;4.149466018982961
Energetyczne;Prog_Energii_99.9%;47;15;0.03132077903433777;0.1769767754094807;1.4798360518249352;3.12568813830312
Energetyczne;Prog_Energii_99.99%;47;124;0.003175738877896997;0.05635369444763135;1.010378192596396;0.9952948564972194
Energetyczne;Prog_Energii_99.0%;48;3;0.347623903739295;0.5895963905412711;1.2207620089738969;9.656449599379473
Energetyczne;Prog_Energii_99.9%;48;8;0.007781469783782347;0.08821263959196747;0.4321289291783499;1.4447525831460017
Energetyczne;Prog_Energii_99.99%;48;13;0.0037135908444528624;0.06093923895531402;0.38602088205785456;0.9980669811365488
Energetyczne;Prog_Energii_99.0%;49;7;0.290662933674537;0.5391316478139054;1.238097540390573;9.603166085311273
Energetyczne;Prog_Energii_99.9%;49;15;0.028180681982276492;0.16787102782277974;0.9162718411441269;2.9901664419643144
Energetyczne;Prog_Energii_99.99%;49;93;0.0031218929719423606;0.055873902422708586;0.8555274279024356;0.9952418244698474
Energetyczne;Prog_Energii_99.0%;50;6;0.24965479384809555;0.4996546745984626;1.5027686555550819;8.839112242210653
Energetyczne;Prog_Energii_99.9%;50;12;0.024209891856581005;0.155595282243971;0.9723502098506578;2.7525493786646904
Energetyczne;Prog_Energii_99.99%;50;27;0.003164914838500039;0.05625757583206051;0.6465740795492168;0.9952214049711009
Energetyczne;Prog_Energii_99.0%;51;6;0.1944018926627151;0.4409103000188532;1.0027145069569974;7.696445330704534
Energetyczne;Prog_Energii_99.9%;51;12;0.02269354383460364;0.15064376467216836;0.5376875544937647;2.6296085602021235
Energetyczne;Prog_Energii_99.99%;51;23;0.003186719101743101;0.05645103277835669;0.4308532424905982;0.9853983624829225
Energetyczne;Prog_Energii_99.0%;52;4;0.2606968197071861;0.5105847820951835;1.1595816872182025;9.170790415758349
Energetyczne;Prog_Energii_99.9%;52;15;0.025749045978829713;0.16046509271124892;0.3940432085321639;2.8821692026570456
Energetyczne;Prog_Energii_99.99%;52;20;0.002579758872225871;0.0507913267421306;0.3072200520068229;0.9122806413833695
Energetyczne;Prog_Energii_99.0%;53;7;0.299056276666286;0.5468603813280735;1.4361162516910362;9.628288963966886
Energetyczne;Prog_Energii_99.9%;53;16;0.027273502718655276;0.1651469125314042;1.0451718319578331;2.9076565969137174
Energetyczne;Prog_Energii_99.99%;53;30;0.0029135435258653294;0.053977250076910455;0.6728295327497804;0.9503496302999013
Energetyczne;Prog_Energii_99.0%;54;3;0.1661373444918746;0.4075994902988405;0.7773744519589032;7.076792476450769
Energetyczne;Prog_Energii_99.9%;54;5;0.02460384326752697;0.15685612282447559;0.45504860410150627;2.7233552943739885
Energetyczne;Prog_Energii_99.99%;54;8;0.0019672683095219145;0.04435389847039282;0.2223456500157761;0.7700778398088937
Energetyczne;Prog_Energii_99.0%;55;8;0.26248249324936196;0.5123304531738885;1.251589618090347;9.275126633100957
Energetyczne;Prog_Energii_99.9%;55;20;0.011332045773551557;0.10645208205362428;0.5725017421195151;1.9271869069815046
Energetyczne;Prog_Energii_99.99%;55;32;0.0030030929176079278;0.05480048282276286;0.5130309188298661;0.9920968284969097
Energetyczne;Prog_Energii_99.0%;56;5;0.21541017938238197;0.46412302181898063;0.8963456142005795;9.075746555862303
Energetyczne;Prog_Energii_99.9%;56;9;0.013432432875668223;0.11589837305013484;0.5718247709513316;2.2663479521385574
Energetyczne;Prog_Energii_99.99%;56;21;0.0024769990149107572;0.049769458655994615;0.40437864238672994;0.9732225546881976
Energetyczne;Prog_Energii_99.0%;57;5;0.26698702365380533;0.5167078707101386;1.5611501915102544;8.800017564078408
Energetyczne;Prog_Energii_99.9%;57;22;0.0332498118584289;0.18234530939519367;1.394785794189768;3.1055109015461144
Energetyczne;Prog_Energii_99.99%;57;209;0.003433949815869936;0.05859991310462786;1.2821351323840204;0.9980112435010275
Energetyczne;Prog_Energii_99.0%;58;4;0.2107008520595858;0.4590216248278351;1.0513670608895556;8.03099907970957
Energetyczne;Prog_Energii_99.9%;58;12;0.030006391840865593;0.17322353142938055;1.0566419889653824;3.0307025774987775
Energetyczne;Prog_Energii_99.99%;58;99;0.0032635894937502073;0.057127834667088574;0.8924308437643962;0.999503210353691
