Strategia;Konfiguracja;count;mean_K;min_K;max_K;std_K;mean_MSE;mean_RMSE;mean_MaxError;mean_PRD
Fidelity (MAX_ERROR);Tolerancja_0.01;1000;4724.933;76;4984;635.5371759488294;1.227051611321224e-06;0.0010232795041449977;0.009936348364858032;0.018321777550448098
Fidelity (MAX_ERROR);Tolerancja_0.1;1000;3424.449;7;4832;1436.0770197331362;3.3059274858198345e-05;0.004383752601319929;0.09948553032805753;0.07848009061870767
Fidelity (MAX_ERROR);Tolerancja_1.0;1000;242.087;1;3319;586.5913269183375;0.10533416338093471;0.2747674921315609;0.9290889887262888;4.948040057443913
