Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.9%;37;440;0.03987382433836823;0.19968431169816078;0.7589065061331848;3.1579424151339137
Energetyczne;Prog_Energii_99.99%;37;2455;0.003994671394901134;0.06320341284219654;0.23237376127573928;0.9995414086274976
Energetyczne;Prog_Energii_99.0%;38;20;0.3057031203795232;0.5529042596865421;2.0361537565838184;9.703521776101944
Energetyczne;Prog_Energii_99.9%;38;210;0.03215748281660571;0.17932507581653412;0.8162417584379629;3.1471719519277657
Energetyczne;Prog_Energii_99.99%;38;1675;0.0032453148893667274;0.056967665296786804;0.29104990381424667;0.9997878856177546
Energetyczne;Prog_Energii_99.0%;39;56;0.3382681319152731;0.5816082288923301;1.9149675760829625;9.91045783689358
Energetyczne;Prog_Energii_99.9%;39;508;0.03440085905279296;0.18547468574658096;0.7172922478406407;3.1604419634902756
Energetyczne;Prog_Energii_99.99%;39;2649;0.003440822526894906;0.05865852475893769;0.22870826597350158;0.999526498283863
Energetyczne;Prog_Energii_99.0%;40;25;0.2724413657469653;0.5219591609953458;1.783531891204872;9.825754517441835
Energetyczne;Prog_Energii_99.9%;40;237;0.028172873743674103;0.16784776955227645;0.5606094703321052;3.1596935223357874
Energetyczne;Prog_Energii_99.99%;40;1796;0.0028191689297498647;0.05309584663370445;0.20772222297796805;0.9995164256216059
Energetyczne;Prog_Energii_99.0%;41;35;0.3150887992163881;0.5613277110711604;1.8114317881561188;9.978396111888504
Energetyczne;Prog_Energii_99.9%;41;279;0.03162605831529365;0.17783716798041305;0.6903601850550443;3.1613078608550227
Energetyczne;Prog_Energii_99.99%;41;1995;0.0031644358718942536;0.056253318763378336;0.1974394449022192;0.999982516733723
Energetyczne;Prog_Energii_99.0%;42;33;0.2606508078540907;0.5105397221118948;1.7428930855276503;9.937944650054103
Energetyczne;Prog_Energii_99.9%;42;375;0.026359322708491187;0.1623555441261283;0.5987393025019112;3.1603425576379607
Energetyczne;Prog_Energii_99.99%;42;2243;0.002638091597258857;0.05136235583828741;0.20005070956044335;0.9997973268481768
Energetyczne;Prog_Energii_99.0%;43;30;0.2579272922256022;0.5078654272793159;1.7713251881550276;9.781832052583548
Energetyczne;Prog_Energii_99.9%;43;358;0.026838945563219283;0.16382596120035214;0.9675045248318401;3.155398954600546
