Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_0.01;529;4866;5.7031421869490284e-06;0.00238812524523925;0.009967985031831716;0.037501946940103795
Fidelity (MAX_ERROR);Tolerancja_0.1;529;3670;0.0006463965543616743;0.0254243299687853;0.09974208702665788;0.3992512014928079
Fidelity (MAX_ERROR);Tolerancja_1.0;529;171;0.06617767560362893;0.2572502198320323;0.9843585138864812;4.039731213303431
Fidelity (MAX_ERROR);Tolerancja_0.01;530;4872;7.359638708554091e-06;0.002712865405536016;0.009731515865032847;0.04176046898487853
Fidelity (MAX_ERROR);Tolerancja_0.1;530;3681;0.0007987546452078018;0.028262247702682847;0.099924878438582;0.43505465336480464
Fidelity (MAX_ERROR);Tolerancja_1.0;530;196;0.08467762638124302;0.2909942033464636;0.9932049903321811;4.4794166267266
Fidelity (MAX_ERROR);Tolerancja_0.01;531;4818;6.032379598681475e-06;0.002456090307517514;0.009971475263419682;0.039172958297874635
Fidelity (MAX_ERROR);Tolerancja_0.1;531;3776;0.00030713634752811144;0.01752530591824609;0.09984047605428792;0.2795166268079311
Fidelity (MAX_ERROR);Tolerancja_1.0;531;1191;0.005130516126877914;0.07162762125659286;0.9982971038213293;1.1424115033035949
Fidelity (MAX_ERROR);Tolerancja_0.01;532;4871;6.412675559451035e-06;0.0025323261163308006;0.009905934039997177;0.047783235352524135
Fidelity (MAX_ERROR);Tolerancja_0.1;532;3749;0.0007187908205245083;0.026810274532807536;0.09895399560565821;0.5058912632165807
Fidelity (MAX_ERROR);Tolerancja_1.0;532;237;0.06815504036530788;0.2610652032832179;0.9850409038545807;4.9261191006912926
Fidelity (MAX_ERROR);Tolerancja_0.01;533;4871;7.277136375437604e-06;0.0026976167955137;0.009766655350802012;0.053022680056454705
Fidelity (MAX_ERROR);Tolerancja_0.1;533;3908;0.0005966568644169964;0.0244265606342153;0.09947631435728521;0.4801133028017624
Fidelity (MAX_ERROR);Tolerancja_1.0;533;250;0.07092659359081459;0.2663204715954344;0.9913591380279891;5.234629759635605
Fidelity (MAX_ERROR);Tolerancja_0.01;534;4834;6.285120927964477e-06;0.0025070143453846602;0.009892177635684618;0.044130021462618664
Fidelity (MAX_ERROR);Tolerancja_0.1;534;3312;0.0008395246017177385;0.028974550932115213;0.09985254000696742;0.5100280167354982
Fidelity (MAX_ERROR);Tolerancja_1.0;534;218;0.04234057479908769;0.20576825508101995;0.9858265891034845;3.6220604520145807
Fidelity (MAX_ERROR);Tolerancja_0.01;535;4808;6.869742496960936e-06;0.002621019362187341;0.009982206608176725;0.04603589428920738
Fidelity (MAX_ERROR);Tolerancja_0.1;535;4071;0.00015933447179307926;0.012622775914713818;0.09985979993748906;0.221707930139504
Fidelity (MAX_ERROR);Tolerancja_1.0;535;2072;0.0021884549201211527;0.046780924746323185;0.9996306781629034;0.8216656990186583
Fidelity (MAX_ERROR);Tolerancja_0.01;536;4821;7.0062924548788485e-06;0.0026469402061396947;0.009999843924286544;0.048944079899960344
Fidelity (MAX_ERROR);Tolerancja_0.1;536;3388;0.0007291314030091588;0.027002433279413148;0.0999846599680021;0.49929698028516645
Fidelity (MAX_ERROR);Tolerancja_1.0;536;132;0.07152400500475047;0.2674397221894131;0.9996483496116566;4.945178248038981
Fidelity (MAX_ERROR);Tolerancja_0.01;537;4848;5.432732714211738e-06;0.0023308223257493777;0.009840917246873637;0.0449345155265923
Fidelity (MAX_ERROR);Tolerancja_0.1;537;3440;0.0007777709652051503;0.027888545412142782;0.09944778277662314;0.5376464190307186
Fidelity (MAX_ERROR);Tolerancja_1.0;537;130;0.08194201693202224;0.2862551605334343;0.9960712247391204;5.518540308052568
