Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MSE);Tolerancja_0.1;20;155;0.09968360751138514;0.31572710924370295;3.4350470414801335;5.044854773432219
Fidelity (MSE);Tolerancja_1.0;20;16;0.9928189755490061;0.9964030186370403;4.308346937101536;15.921054536223991
Fidelity (MSE);Tolerancja_0.01;21;2212;0.009997580888347088;0.0999879037101343;1.192563669430979;1.4984365504083659
Fidelity (MSE);Tolerancja_0.1;21;335;0.09995509146286242;0.31615675141116695;3.346422073146112;4.737981439697371
Fidelity (MSE);Tolerancja_1.0;21;35;0.9865284615508834;0.9932413913802038;4.459951664866892;14.884892561976079
Fidelity (MSE);Tolerancja_0.01;22;2184;0.009995067346046807;0.09997533368809933;1.4374326495346779;1.6391684396838844
Fidelity (MSE);Tolerancja_0.1;22;318;0.09959705400252256;0.31559000935156767;3.6079306008551217;5.174328148006067
Fidelity (MSE);Tolerancja_1.0;22;35;0.9958743524160749;0.9979350441867821;4.603295247645657;16.36187216327574
Fidelity (MSE);Tolerancja_0.01;23;2330;0.009986364806728931;0.09993180077797523;1.174163158677211;1.7470139077005904
Fidelity (MSE);Tolerancja_0.1;23;377;0.0999639621895421;0.31617078010078997;3.636003495456022;5.527317087698905
Fidelity (MSE);Tolerancja_1.0;23;39;0.9973910481370167;0.9986946721280817;4.764061781432949;17.459241884679173
Fidelity (MSE);Tolerancja_0.01;24;1780;0.009988607155411522;0.09994301954319532;1.4412386980011789;1.5844610181947816
Fidelity (MSE);Tolerancja_0.1;24;228;0.0999832758117691;0.3162013216477267;3.230705122866487;5.012943078390352
Fidelity (MSE);Tolerancja_1.0;24;28;0.9532190326377066;0.976329366882768;3.9764603046250135;15.478377877866134
Fidelity (MSE);Tolerancja_0.01;25;2118;0.009991151437503775;0.09995574739605409;1.2403375389577924;1.6091666805617497
Fidelity (MSE);Tolerancja_0.1;25;314;0.09983678532280191;0.3159695955670449;3.680050593314281;5.086728462370859
Fidelity (MSE);Tolerancja_1.0;25;30;0.992835343812582;0.9964112322794149;4.033621317583976;16.041016118546928
Fidelity (MSE);Tolerancja_0.01;26;1146;0.009985695568858352;0.09992845224888831;1.836434480158423;1.4608468418766527
Fidelity (MSE);Tolerancja_0.1;26;132;0.09917194796998823;0.31491577916958724;2.6780484367836066;4.603731080625586
Fidelity (MSE);Tolerancja_1.0;26;14;0.9429748797044444;0.9710689366386118;3.6742967315531203;14.195986802635751
Fidelity (MSE);Tolerancja_0.01;27;2146;0.009994056757227456;0.09997027936955791;1.3693825855498725;1.7923173361714384
Fidelity (MSE);Tolerancja_0.1;27;317;0.09983910862416581;0.31597327200914604;3.7220842686208853;5.664927384020679
Fidelity (MSE);Tolerancja_1.0;27;31;0.989789886899358;0.9948818456979492;4.817326605574934;17.836740986738306
Fidelity (MSE);Tolerancja_0.01;28;2060;0.009986790735847422;0.09993393185423768;1.5080411766371622;1.669379022617723
Fidelity (MSE);Tolerancja_0.1;28;306;0.09984629713408735;0.3159846469910957;3.6456394662756466;5.27846879802151
Fidelity (MSE);Tolerancja_1.0;28;22;0.9710351708674052;0.9854111684304198;6.550402959614614;16.46112289097535
Fidelity (MSE);Tolerancja_0.01;29;2481;0.009988914043467759;0.09994455484651357;1.123680050519961;1.6483257699963005
Fidelity (MSE);Tolerancja_0.1;29;432;0.09965565143096397;0.3156828336019619;3.6286777960593524;5.206368176542232
Fidelity (MSE);Tolerancja_1.0;29;42;0.9701490788604562;0.9849614605965333;4.509365613075621;16.2443803011355
Fidelity (MSE);Tolerancja_0.01;30;1879;0.00999770525489958;0.09998852561619048;1.974139864052737;1.9867222735869847
Fidelity (MSE);Tolerancja_0.1;30;244;0.09980519930389832;0.3159196089259075;4.055281949870173;6.277165503222099
Fidelity (MSE);Tolerancja_1.0;30;27;0.9955184273653129;0.9977566974795573;4.79368174542304;19.82492933351397
Fidelity (MSE);Tolerancja_0.01;31;1798;0.009999522577601847;0.09999761285951704;1.664467190743558;1.6327016737686624
