Strategia;Konfiguracja;count;mean_K;min_K;max_K;std_K;mean_MSE;mean_RMSE;mean_MaxError;mean_PRD
Energetyczne;Prog_Energii_90.0%;100;17.51;5;39;6.652249562548316;1.7420265394464627;1.315516507586617;4.417111730657599;21.683438486225118
Energetyczne;Prog_Energii_95.0%;100;17.51;5;39;6.652249562548316;1.7420265394464627;1.315516507586617;4.417111730657599;21.683438486225118
Energetyczne;Prog_Energii_99.0%;100;17.51;5;39;6.652249562548316;1.7420265394464627;1.315516507586617;4.417111730657599;21.683438486225118
